product_id,name,category,price,stock_quantity,supplier,description,weight,dimensions,warranty,release_date,rating,reviews_count
1490,Product 1490,Home Appliances,113.39,96,Apple,Description for Product 1490 in Home Appliances,9.94,84x11x16,4,2021-08-06,4.0,4623
1491,Product 1491,Wearables,964.68,242,Apple,Description for Product 1491 in Wearables,2.64,62x29x5,1,2021-11-25,4.9,4660
1492,Product 1492,Wearables,799.54,321,Amazon,Description for Product 1492 in Wearables,4.3,45x11x22,3,2021-01-27,3.2,3290
1493,Product 1493,Home Appliances,929.73,238,Ninja,Description for Product 1493 in Home Appliances,4.93,35x40x19,3,2021-12-28,3.3,3374
1494,Product 1494,Books,36.55,97,Sony,Description for Product 1494 in Books,6.21,46x19x17,1,2021-01-04,3.3,4323
1495,Product 1495,Wearables,451.46,72,Apple,Description for Product 1495 in Wearables,5.23,80x29x27,1,2019-01-13,4.5,3513
1496,Product 1496,Electronics,631.17,307,Ninja,Description for Product 1496 in Electronics,0.42,18x43x6,3,2020-02-01,4.9,4813
1497,Product 1497,Home Appliances,121.12,84,Apple,Description for Product 1497 in Home Appliances,4.63,10x45x24,5,2023-12-06,4.2,208
1498,Product 1498,Home Appliances,378.3,216,Adidas,Description for Product 1498 in Home Appliances,3.22,27x16x9,4,2023-03-14,3.2,2182
1499,Product 1499,Wearables,619.64,232,Logitech,Description for Product 1499 in Wearables,1.55,30x44x7,3,2018-07-11,4.3,4478
1500,Product 1500,Electronics,833.52,355,Fitbit,Description for Product 1500 in Electronics,0.41,25x50x12,1,2022-05-29,3.2,4970
1501,Product 1501,Wearables,923.78,263,Logitech,Description for Product 1501 in Wearables,3.27,64x35x13,5,2019-04-20,3.0,4982
1502,Product 1502,Sports,50.27,291,Nike,Description for Product 1502 in Sports,7.62,83x13x8,1,2021-12-05,3.6,4795
1503,Product 1503,Electronics,591.5,152,Ninja,Description for Product 1503 in Electronics,8.16,98x43x29,1,2023-09-21,4.8,4331
1504,Product 1504,Books,960.07,197,Amazon,Description for Product 1504 in Books,6.17,87x14x23,1,2023-08-28,3.4,21
1505,Product 1505,Electronics,832.19,315,Apple,Description for Product 1505 in Electronics,8.48,12x35x6,1,2021-12-14,4.1,542
1506,Product 1506,Home Appliances,805.23,170,Ninja,Description for Product 1506 in Home Appliances,1.06,57x26x13,4,2019-05-04,3.8,2794
1507,Product 1507,Wearables,258.92,180,Logitech,Description for Product 1507 in Wearables,0.43,48x19x18,4,2018-11-29,3.8,3627
1508,Product 1508,Sports,80.83,495,Apple,Description for Product 1508 in Sports,3.79,26x29x27,4,2022-08-07,4.8,2588
1509,Product 1509,Home Appliances,712.7,35,Apple,Description for Product 1509 in Home Appliances,7.21,65x22x14,2,2018-09-11,4.0,305
1510,Product 1510,Home Appliances,946.65,226,Amazon,Description for Product 1510 in Home Appliances,5.92,11x21x11,1,2019-10-16,5.0,4831
1511,Product 1511,Sports,899.83,369,Philips,Description for Product 1511 in Sports,1.82,55x43x9,5,2019-01-30,3.6,2008
1512,Product 1512,Sports,548.39,136,Fitbit,Description for Product 1512 in Sports,0.38,70x30x23,1,2023-09-25,3.5,1170
1513,Product 1513,Wearables,579.04,350,Sony,Description for Product 1513 in Wearables,6.2,43x39x12,3,2023-01-17,3.7,4440
1514,Product 1514,Home Appliances,472.51,68,Philips,Description for Product 1514 in Home Appliances,8.6,60x24x20,4,2022-02-22,4.6,3105
1515,Product 1515,Sports,553.96,365,Dell,Description for Product 1515 in Sports,4.87,28x43x10,3,2020-09-26,4.2,953
1516,Product 1516,Home Appliances,117.57,223,Adidas,Description for Product 1516 in Home Appliances,2.72,55x34x24,4,2021-02-26,5.0,1583
1517,Product 1517,Electronics,238.53,341,Amazon,Description for Product 1517 in Electronics,0.29,56x25x6,1,2023-09-04,4.4,361
1518,Product 1518,Home Appliances,787.76,131,Fitbit,Description for Product 1518 in Home Appliances,4.32,94x30x13,1,2020-10-20,3.8,2969
1519,Product 1519,Sports,411.07,111,Logitech,Description for Product 1519 in Sports,4.38,93x46x28,5,2021-02-07,4.7,925
1520,Product 1520,Sports,516.37,118,Sony,Description for Product 1520 in Sports,2.19,99x38x14,3,2020-08-28,4.1,2612
1521,Product 1521,Books,676.96,224,Dell,Description for Product 1521 in Books,9.72,90x37x30,2,2019-09-09,3.2,2206
1522,Product 1522,Wearables,669.87,112,Amazon,Description for Product 1522 in Wearables,0.95,15x24x21,1,2023-12-02,4.6,3184
1523,Product 1523,Electronics,259.05,295,Nike,Description for Product 1523 in Electronics,7.31,32x27x28,4,2020-02-12,3.6,459
1524,Product 1524,Electronics,91.86,44,Apple,Description for Product 1524 in Electronics,7.88,23x12x13,2,2021-03-02,4.5,4423
1525,Product 1525,Electronics,523.96,268,Sony,Description for Product 1525 in Electronics,8.49,77x21x14,5,2019-08-23,3.8,1636
1526,Product 1526,Sports,132.49,232,Adidas,Description for Product 1526 in Sports,6.53,38x43x7,3,2018-06-24,3.2,1813
1527,Product 1527,Sports,581.79,252,Logitech,Description for Product 1527 in Sports,4.14,27x42x12,4,2021-10-02,3.4,4968
1528,Product 1528,Electronics,945.89,190,Sony,Description for Product 1528 in Electronics,3.71,24x41x26,4,2020-09-02,3.4,3323
1529,Product 1529,Books,848.53,157,Nike,Description for Product 1529 in Books,6.42,84x45x28,4,2022-09-18,4.5,4352
1530,Product 1530,Wearables,527.01,275,Ninja,Description for Product 1530 in Wearables,1.02,63x12x21,3,2022-10-21,4.4,1849
1531,Product 1531,Sports,565.32,422,Nike,Description for Product 1531 in Sports,2.89,34x25x28,1,2018-07-27,4.5,3874
1532,Product 1532,Wearables,597.05,2,Amazon,Description for Product 1532 in Wearables,8.36,77x30x6,3,2022-11-15,3.3,3285
1533,Product 1533,Electronics,613.71,41,Philips,Description for Product 1533 in Electronics,2.2,39x46x15,4,2021-03-17,4.6,2326
1534,Product 1534,Books,371.78,173,Philips,Description for Product 1534 in Books,9.14,95x17x22,4,2023-05-09,3.1,3403
1535,Product 1535,Home Appliances,42.0,224,Philips,Description for Product 1535 in Home Appliances,8.98,76x26x23,5,2019-10-01,4.1,3353
1536,Product 1536,Books,155.38,88,Apple,Description for Product 1536 in Books,0.72,83x12x17,5,2023-05-25,3.5,4227
1537,Product 1537,Wearables,76.43,106,Sony,Description for Product 1537 in Wearables,0.52,37x39x17,1,2019-03-03,3.7,1895
1538,Product 1538,Books,642.76,393,Fitbit,Description for Product 1538 in Books,6.76,22x29x21,2,2021-09-16,3.3,3466
1539,Product 1539,Sports,625.19,171,Fitbit,Description for Product 1539 in Sports,2.08,100x28x22,5,2018-10-27,4.2,687
1540,Product 1540,Wearables,347.08,261,Dell,Description for Product 1540 in Wearables,7.21,61x13x8,3,2023-01-05,4.3,4562
1541,Product 1541,Wearables,389.84,484,Amazon,Description for Product 1541 in Wearables,7.98,15x37x23,4,2022-06-04,3.9,3511
1542,Product 1542,Sports,158.56,466,Adidas,Description for Product 1542 in Sports,5.02,75x45x26,2,2022-07-08,3.1,4714
1543,Product 1543,Sports,889.4,185,Adidas,Description for Product 1543 in Sports,5.29,100x24x6,2,2018-10-14,3.8,4411
1544,Product 1544,Electronics,775.78,456,Logitech,Description for Product 1544 in Electronics,2.69,57x35x13,3,2018-11-28,4.2,4584
1545,Product 1545,Sports,128.42,356,Sony,Description for Product 1545 in Sports,8.88,50x14x26,4,2023-06-24,3.2,23
1546,Product 1546,Sports,499.69,448,Sony,Description for Product 1546 in Sports,8.03,87x48x22,1,2019-12-29,4.9,534
1547,Product 1547,Electronics,486.47,30,Adidas,Description for Product 1547 in Electronics,9.2,66x45x27,5,2021-02-27,3.0,3334
1548,Product 1548,Home Appliances,747.92,25,Nike,Description for Product 1548 in Home Appliances,4.89,70x15x16,5,2019-10-17,4.0,2789
1549,Product 1549,Sports,417.63,34,Logitech,Description for Product 1549 in Sports,9.65,38x21x19,3,2023-07-05,3.8,4197
1550,Product 1550,Books,604.64,208,Sony,Description for Product 1550 in Books,6.44,15x23x25,2,2019-04-14,3.8,4235
1551,Product 1551,Home Appliances,431.11,71,Logitech,Description for Product 1551 in Home Appliances,8.23,70x38x17,3,2019-03-04,3.6,3690
1552,Product 1552,Electronics,685.31,154,Logitech,Description for Product 1552 in Electronics,6.91,16x10x12,1,2019-06-01,3.7,2940
1553,Product 1553,Sports,306.26,473,Adidas,Description for Product 1553 in Sports,1.59,64x19x26,2,2019-07-29,3.4,3143
1554,Product 1554,Sports,723.98,287,Ninja,Description for Product 1554 in Sports,4.51,96x12x24,4,2020-09-21,3.1,3406
1555,Product 1555,Sports,944.0,74,Nike,Description for Product 1555 in Sports,1.12,94x16x23,3,2023-06-26,3.6,1010
1556,Product 1556,Home Appliances,145.47,38,Ninja,Description for Product 1556 in Home Appliances,5.02,68x48x21,2,2023-07-03,4.9,651
1557,Product 1557,Wearables,916.95,200,Sony,Description for Product 1557 in Wearables,1.35,19x36x10,2,2019-10-14,4.2,1686
1558,Product 1558,Sports,607.11,364,Philips,Description for Product 1558 in Sports,5.75,55x34x18,1,2022-11-16,3.1,2785
1559,Product 1559,Home Appliances,261.2,296,Philips,Description for Product 1559 in Home Appliances,7.63,92x25x22,4,2020-07-10,3.2,1204
1560,Product 1560,Electronics,90.43,244,Sony,Description for Product 1560 in Electronics,7.52,85x34x27,4,2022-07-19,3.6,4535
1561,Product 1561,Electronics,206.56,229,Sony,Description for Product 1561 in Electronics,6.18,82x40x22,1,2023-08-06,4.4,2072
1562,Product 1562,Sports,820.79,117,Sony,Description for Product 1562 in Sports,8.83,40x45x5,2,2023-01-12,3.5,2262
1563,Product 1563,Wearables,620.85,363,Amazon,Description for Product 1563 in Wearables,3.74,72x48x15,1,2023-09-06,4.2,3285
1564,Product 1564,Electronics,761.17,62,Logitech,Description for Product 1564 in Electronics,4.64,52x24x23,3,2021-08-29,4.8,4698
1565,Product 1565,Wearables,434.1,478,Nike,Description for Product 1565 in Wearables,1.13,37x49x21,4,2019-04-06,3.5,2389
1566,Product 1566,Sports,629.89,308,Philips,Description for Product 1566 in Sports,5.67,50x23x11,2,2022-11-23,3.6,4057
1567,Product 1567,Electronics,132.69,388,Ninja,Description for Product 1567 in Electronics,3.97,67x45x21,5,2022-03-12,3.0,144
1568,Product 1568,Home Appliances,616.24,242,Apple,Description for Product 1568 in Home Appliances,7.66,83x22x20,5,2022-11-17,4.1,427
1569,Product 1569,Electronics,264.95,121,Ninja,Description for Product 1569 in Electronics,3.65,72x10x25,3,2020-06-29,4.6,2542
1570,Product 1570,Electronics,891.09,277,Philips,Description for Product 1570 in Electronics,2.03,39x41x16,5,2019-03-26,3.0,914
1571,Product 1571,Sports,985.78,154,Adidas,Description for Product 1571 in Sports,0.96,78x49x20,5,2023-06-15,3.4,2649
1572,Product 1572,Sports,297.48,203,Apple,Description for Product 1572 in Sports,0.71,69x30x16,2,2021-08-28,3.8,1506
1573,Product 1573,Home Appliances,196.04,83,Adidas,Description for Product 1573 in Home Appliances,1.74,15x11x19,2,2021-02-09,3.5,2136
1574,Product 1574,Books,718.46,148,Fitbit,Description for Product 1574 in Books,3.28,99x23x8,5,2020-12-10,3.1,4119
1575,Product 1575,Sports,145.03,244,Ninja,Description for Product 1575 in Sports,3.83,91x26x12,4,2020-11-16,3.0,336
1576,Product 1576,Home Appliances,741.84,404,Sony,Description for Product 1576 in Home Appliances,1.42,88x21x7,1,2021-09-11,4.6,39
1577,Product 1577,Sports,633.57,148,Ninja,Description for Product 1577 in Sports,4.48,68x34x17,1,2021-07-02,3.9,3552
1578,Product 1578,Electronics,390.12,176,Apple,Description for Product 1578 in Electronics,2.21,10x33x14,4,2023-08-20,4.7,4813
1579,Product 1579,Books,116.03,328,Logitech,Description for Product 1579 in Books,3.16,18x22x15,4,2018-11-30,4.8,2424
1580,Product 1580,Wearables,89.64,414,Nike,Description for Product 1580 in Wearables,1.68,47x29x19,1,2020-05-06,3.9,2752
1581,Product 1581,Books,579.59,68,Fitbit,Description for Product 1581 in Books,7.82,36x19x15,3,2022-11-21,3.9,3850
1582,Product 1582,Sports,154.69,175,Ninja,Description for Product 1582 in Sports,0.76,43x37x16,4,2022-06-22,3.4,4516
1583,Product 1583,Wearables,139.27,245,Fitbit,Description for Product 1583 in Wearables,3.13,81x30x23,1,2023-07-13,3.2,3013
1584,Product 1584,Books,65.84,134,Philips,Description for Product 1584 in Books,4.37,28x50x11,4,2018-06-23,3.9,1783
1585,Product 1585,Home Appliances,477.65,211,Dell,Description for Product 1585 in Home Appliances,7.26,94x29x29,5,2023-06-20,4.9,4714
1586,Product 1586,Sports,514.57,37,Fitbit,Description for Product 1586 in Sports,6.72,22x19x24,5,2020-11-02,3.5,4904
1587,Product 1587,Books,333.75,289,Fitbit,Description for Product 1587 in Books,5.27,40x29x30,4,2019-01-11,3.3,283
1588,Product 1588,Books,433.45,441,Philips,Description for Product 1588 in Books,5.06,29x44x29,4,2023-02-01,4.0,250
1589,Product 1589,Electronics,212.36,367,Fitbit,Description for Product 1589 in Electronics,6.95,99x28x23,5,2022-02-25,4.0,4579
1590,Product 1590,Books,209.2,461,Apple,Description for Product 1590 in Books,1.42,37x36x20,2,2023-05-24,3.3,2556
1591,Product 1591,Home Appliances,412.81,173,Philips,Description for Product 1591 in Home Appliances,9.47,98x26x19,2,2019-09-15,4.9,2725
1592,Product 1592,Books,891.5,477,Adidas,Description for Product 1592 in Books,7.16,72x50x8,5,2022-07-14,3.6,2365
1593,Product 1593,Books,739.16,58,Ninja,Description for Product 1593 in Books,6.09,67x33x13,1,2018-10-01,3.8,4680
1594,Product 1594,Home Appliances,639.4,460,Nike,Description for Product 1594 in Home Appliances,5.92,48x37x24,4,2020-02-28,4.5,1500
1595,Product 1595,Home Appliances,34.34,147,Nike,Description for Product 1595 in Home Appliances,0.55,94x21x7,1,2020-10-28,4.7,785
1596,Product 1596,Books,59.3,444,Amazon,Description for Product 1596 in Books,5.51,37x10x22,4,2021-03-09,3.2,4607
1597,Product 1597,Sports,791.0,304,Dell,Description for Product 1597 in Sports,9.22,36x15x15,4,2021-01-09,4.9,2290
1598,Product 1598,Electronics,644.06,466,Amazon,Description for Product 1598 in Electronics,3.47,34x15x29,4,2018-02-17,4.7,1316
1599,Product 1599,Wearables,951.14,353,Apple,Description for Product 1599 in Wearables,8.43,89x16x14,4,2018-11-06,3.3,3539
1600,Product 1600,Electronics,924.78,276,Ninja,Description for Product 1600 in Electronics,1.03,69x39x23,5,2018-12-08,3.5,4010
1601,Product 1601,Electronics,101.89,267,Apple,Description for Product 1601 in Electronics,4.42,80x47x16,2,2020-11-27,3.5,4401
1602,Product 1602,Wearables,56.59,9,Adidas,Description for Product 1602 in Wearables,4.06,45x15x15,4,2023-09-19,4.7,2360
1603,Product 1603,Books,793.47,119,Adidas,Description for Product 1603 in Books,8.05,90x12x30,3,2022-11-29,4.6,2679
1604,Product 1604,Home Appliances,568.62,83,Fitbit,Description for Product 1604 in Home Appliances,4.37,63x47x14,2,2019-01-19,4.9,3535
1605,Product 1605,Sports,484.91,151,Amazon,Description for Product 1605 in Sports,9.94,77x37x30,1,2022-08-10,3.7,3336
1606,Product 1606,Books,693.66,375,Philips,Description for Product 1606 in Books,2.09,91x16x14,2,2023-02-18,4.5,2878
1607,Product 1607,Wearables,113.29,467,Apple,Description for Product 1607 in Wearables,6.67,39x11x19,3,2020-09-15,3.8,4181
1608,Product 1608,Wearables,268.59,245,Nike,Description for Product 1608 in Wearables,1.29,16x45x26,2,2020-11-10,3.9,2352
1609,Product 1609,Sports,435.61,345,Logitech,Description for Product 1609 in Sports,0.68,32x28x15,4,2019-07-23,4.2,4670
1610,Product 1610,Home Appliances,103.44,80,Philips,Description for Product 1610 in Home Appliances,8.39,53x15x8,4,2018-01-02,3.8,2436
1611,Product 1611,Books,405.87,417,Logitech,Description for Product 1611 in Books,1.3,50x16x29,2,2020-01-13,3.8,2055
1612,Product 1612,Wearables,360.85,450,Fitbit,Description for Product 1612 in Wearables,6.91,34x50x16,5,2018-08-03,3.1,435
1613,Product 1613,Wearables,704.04,40,Apple,Description for Product 1613 in Wearables,2.25,57x34x5,4,2021-06-26,3.1,1404
1614,Product 1614,Electronics,53.92,299,Nike,Description for Product 1614 in Electronics,8.16,48x18x6,1,2018-08-12,4.2,1432
1615,Product 1615,Wearables,652.07,184,Nike,Description for Product 1615 in Wearables,9.48,87x46x21,1,2019-07-28,4.7,450
1616,Product 1616,Books,256.81,492,Logitech,Description for Product 1616 in Books,9.42,27x41x30,1,2023-01-03,4.3,387
1617,Product 1617,Books,549.56,17,Fitbit,Description for Product 1617 in Books,7.21,18x44x12,3,2022-07-22,3.1,2676
1618,Product 1618,Electronics,127.88,39,Sony,Description for Product 1618 in Electronics,9.4,67x12x22,3,2018-07-08,3.9,4536
1619,Product 1619,Sports,425.72,102,Fitbit,Description for Product 1619 in Sports,2.56,70x29x27,3,2019-04-11,4.7,3706
1620,Product 1620,Wearables,989.72,111,Nike,Description for Product 1620 in Wearables,0.8,100x15x30,4,2021-07-21,3.9,4344
1621,Product 1621,Electronics,46.92,208,Dell,Description for Product 1621 in Electronics,8.07,63x19x18,2,2021-11-01,4.2,3249
1622,Product 1622,Wearables,831.49,485,Philips,Description for Product 1622 in Wearables,8.27,16x18x5,5,2018-10-05,4.3,1073
1623,Product 1623,Home Appliances,456.59,94,Ninja,Description for Product 1623 in Home Appliances,6.98,65x26x25,3,2019-01-25,4.4,3602
1624,Product 1624,Home Appliances,882.95,448,Sony,Description for Product 1624 in Home Appliances,3.24,43x46x10,3,2021-12-06,4.4,2065
1625,Product 1625,Sports,415.69,436,Amazon,Description for Product 1625 in Sports,9.65,47x16x26,1,2018-04-25,4.7,724
1626,Product 1626,Books,35.74,121,Fitbit,Description for Product 1626 in Books,5.28,45x38x9,4,2022-02-22,4.8,1502
1627,Product 1627,Sports,681.02,480,Nike,Description for Product 1627 in Sports,2.78,17x29x12,3,2018-09-26,4.9,1997
1628,Product 1628,Wearables,894.49,29,Fitbit,Description for Product 1628 in Wearables,8.6,62x42x26,4,2021-03-05,4.8,1874
1629,Product 1629,Electronics,86.34,381,Philips,Description for Product 1629 in Electronics,2.12,31x43x15,3,2020-10-10,4.7,1963
1630,Product 1630,Electronics,517.37,170,Sony,Description for Product 1630 in Electronics,4.81,97x34x14,2,2021-03-07,3.5,3255
1631,Product 1631,Wearables,23.01,24,Sony,Description for Product 1631 in Wearables,9.26,51x28x24,3,2020-05-02,4.7,3542
1632,Product 1632,Electronics,295.1,456,Dell,Description for Product 1632 in Electronics,9.27,71x24x12,4,2020-06-23,4.2,1207
1633,Product 1633,Sports,957.41,208,Adidas,Description for Product 1633 in Sports,2.34,70x35x22,3,2022-09-11,5.0,2582
1634,Product 1634,Sports,691.75,476,Amazon,Description for Product 1634 in Sports,3.2,12x13x23,5,2022-04-12,3.9,1098
1635,Product 1635,Books,365.98,387,Apple,Description for Product 1635 in Books,8.25,85x18x22,1,2023-08-07,3.8,2860
1636,Product 1636,Electronics,624.96,183,Nike,Description for Product 1636 in Electronics,2.56,78x20x23,1,2022-06-23,4.5,3749
1637,Product 1637,Wearables,71.57,493,Ninja,Description for Product 1637 in Wearables,7.76,27x27x18,1,2020-01-18,3.8,168
1638,Product 1638,Home Appliances,80.56,358,Adidas,Description for Product 1638 in Home Appliances,8.08,89x49x29,5,2020-09-30,4.0,2342
